0.25,-8.23,-16.71,0
2.98,6.55,24.15,1
9.93,1.36,-40.99,0
-7.21,9.9,27.35,1
1.46,-3.02,9.82,1
7.42,-4.0,-22.93,0
-8.94,3.81,14.56,0
5.12,-5.16,-21.41,0
-9.35,8.73,29.06,0
-5.53,7.72,40.03,1
-2.29,-4.51,6.05,0
0.18,6.46,-16.98,0
-2.43,-0.85,-3.42,0
6.79,-6.17,-1.8,1
4.44,2.69,18.54,1
-8.36,-3.64,35.79,1
3.67,6.01,6.39,0
3.59,-1.32,-1.44,1
-0.77,2.11,10.3,0
4.13,-4.88,16.63,1
4.91,-1.28,-1.9,1
-2.9,0.94,3.15,0
6.14,-1.38,-10.47,0
-2.46,-0.68,20.71,1
-3.43,-6.04,20.36,1
1.75,-6.44,8.66,1
-7.6,-7.47,25.93,1
-3.41,4.46,5.34,0
6.83,-9.48,8.15,1
4.97,7.56,-0.4,1
-4.46,-3.93,-5.97,0
-8.89,-0.29,15.15,0
-3.51,-0.6,0.49,0
-3.84,3.92,28.6,1
-2.66,2.12,25.22,1
-4.56,-9.51,15.46,1
-2.7,-7.61,29.95,1
-6.3,-4.93,19.38,1
3.9,9.56,1.15,0
-0.38,-8.29,-3.23,1
4.08,3.69,-12.55,0
-8.06,5.08,39.22,1
-7.55,2.1,33.93,1
9.57,4.03,-40.23,0
-0.2,5.13,-0.84,0
-1.85,-3.56,2.33,0
0.93,2.21,19.55,1
-9.29,1.37,0.49,0
-6.83,-4.44,35.0,1
5.0,6.96,-0.19,0
0.59,-2.79,-7.36,0
7.44,8.96,-25.79,0
-3.49,-6.71,3.04,0
3.78,4.21,9.79,1
-2.61,-6.79,-28.45,0
8.91,-4.32,2.4,1
-5.96,-5.51,6.65,0
0.73,8.65,18.58,1
-8.31,6.89,53.42,1
-2.55,-0.04,17.24,1
-0.36,7.62,13.4,1
-7.46,-4.01,3.79,0
6.04,-4.86,-37.11,0
-6.46,7.52,41.01,1
3.98,2.44,-12.1,0
4.47,-2.69,9.77,1
0.3,8.83,8.8,0
2.18,5.89,11.34,1
-5.0,-4.97,33.93,1
-3.71,9.59,-1.7,0
-6.03,-6.91,10.01,1
-3.18,2.89,21.01,1
9.27,-1.72,-26.19,0
4.62,6.24,16.54,1
-8.73,6.29,38.88,1
3.72,0.85,3.25,1
1.6,7.69,-8.57,0
-1.12,1.84,-18.11,0
-4.08,-4.1,47.59,1
5.19,4.48,-21.94,0
6.68,-7.15,-16.94,1
-0.75,-1.29,18.94,1
4.13,-5.37,-17.22,0
1.4,-3.75,7.43,1
1.51,-5.64,34.18,1
-8.51,4.34,27.16,1
-6.44,-4.98,21.05,1
-4.74,-8.63,29.4,1
-6.0,7.05,12.87,0
-8.18,-0.01,33.41,1
-3.4,6.26,-1.93,0
-2.23,5.33,3.44,0
2.61,7.4,-4.28,0
-8.76,-3.09,29.21,1
1.72,-2.51,13.57,1
